50,10,2,0.9798,0.0200081765602612,0.0202
80,10,2,0.987,0.0125614083279776,0.013
110,10,2,0.99,0.00955725180589855,0.01
140,10,2,0.991642857142858,0.00750101193061832,0.00835714285714286
170,10,2,0.992117647058823,0.00646284941681256,0.00788235294117647
200,10,2,0.99215,0.00597175579045553,0.00785
230,10,2,0.990217391304348,0.00540096981253701,0.00978260869565217
260,10,2,0.988115384615384,0.00549511281705507,0.0118846153846154
290,10,2,0.981965517241379,0.00582705592794538,0.0180344827586207
300,10,2,0.965233333333333,0.00833144571649536,0.0347666666666667
50,12.2222222222222,2,0.9784,0.0205412300508264,0.0216
80,12.2222222222222,2,0.9855,0.0130027849197433,0.0145
110,12.2222222222222,2,0.987727272727273,0.00989180241475927,0.0122727272727273
140,12.2222222222222,2,0.989714285714286,0.00810101935242624,0.0102857142857143
170,12.2222222222222,2,0.989941176470588,0.0071738025708174,0.0100588235294118
200,12.2222222222222,2,0.9841,0.00731217845646373,0.0159
230,12.2222222222222,2,0.963130434782609,0.0101651691950058,0.0368695652173913
260,12.2222222222222,2,0.891615384615385,0.0170649487625024,0.108384615384615
290,12.2222222222222,2,0.764862068965517,0.0279650172695862,0.235137931034483
300,12.2222222222222,2,0.674433333333333,0.0355454727524072,0.325566666666667
50,14.4444444444444,2,0.9772,0.0210493100232735,0.0228
80,14.4444444444444,2,0.977875,0.0154239834970891,0.022125
110,14.4444444444444,2,0.983181818181818,0.0111806926258167,0.0168181818181818
140,14.4444444444444,2,0.977928571428572,0.0106661635127491,0.0220714285714286
170,14.4444444444444,2,0.955882352941176,0.013100740010312,0.0441176470588235
200,14.4444444444444,2,0.89265,0.0174294860264232,0.10735
230,14.4444444444444,2,0.760695652173913,0.0305492349822612,0.239304347826087
260,14.4444444444444,2,0.501192307692308,0.0580484298014225,0.498807692307692
290,14.4444444444444,2,0.407931034482759,0.0724373652124068,0.592068965517241
300,14.4444444444444,2,0.376166666666667,0.0830585535962992,0.623833333333333
50,16.6666666666667,2,0.9722,0.0226587911276909,0.0278
80,16.6666666666667,2,0.97375,0.0167038172508696,0.02625
110,16.6666666666667,2,0.963272727272727,0.0149337662591838,0.0367272727272727
140,16.6666666666667,2,0.906857142857143,0.0195945653067863,0.0931428571428571
170,16.6666666666667,2,0.718705882352941,0.0365503971029239,0.281294117647059
200,16.6666666666667,2,0.5119,0.0639572445598318,0.4881
230,16.6666666666667,2,0.311217391304348,0.0981496744403988,0.688782608695652
260,16.6666666666667,2,0.270076923076923,0.113808499280173,0.729923076923077
290,16.6666666666667,2,0.166448275862069,0.143030049619747,0.833551724137931
300,16.6666666666667,2,0.164433333333333,0.141277770405223,0.835566666666667
50,18.8888888888889,2,0.9618,0.0257653354473814,0.0382
80,18.8888888888889,2,0.950625,0.0215761981776697,0.049375
110,18.8888888888889,2,0.841363636363636,0.0310002793349147,0.158636363636364
140,18.8888888888889,2,0.588928571428571,0.0580598821323571,0.411071428571429
170,18.8888888888889,2,0.334705882352941,0.103542095209344,0.665294117647059
200,18.8888888888889,2,0.20705,0.132982947208456,0.79295
230,18.8888888888889,2,0.107217391304348,0.160904671291399,0.892782608695652
260,18.8888888888889,2,0.0752307692307692,0.183167653313792,0.924769230769231
290,18.8888888888889,2,0.0435862068965517,0.202995099912131,0.956413793103448
300,18.8888888888889,2,0.0592,0.198047313786549,0.9408
50,21.1111111111111,2,0.9306,0.0308743445695812,0.0694
80,21.1111111111111,2,0.83,0.036054044130305,0.17
110,21.1111111111111,2,0.444545454545455,0.0821923075360788,0.555454545454545
140,21.1111111111111,2,0.274642857142857,0.121502238213433,0.725357142857143
170,21.1111111111111,2,0.108647058823529,0.170746591322831,0.89135294117647
200,21.1111111111111,2,0.07245,0.192185200721918,0.92755
230,21.1111111111111,2,0.0340434782608696,0.219481815760328,0.965956521739131
260,21.1111111111111,2,0.0364230769230769,0.225764661035138,0.963576923076923
290,21.1111111111111,2,0.0219655172413793,0.248985478342814,0.978034482758621
300,21.1111111111111,2,0.0200666666666667,0.249383358898457,0.979933333333333
50,23.3333333333333,2,0.879,0.0389851041301636,0.121
80,23.3333333333333,2,0.552875,0.0757552132591788,0.447125
110,23.3333333333333,2,0.253727272727273,0.131174913793624,0.746272727272727
140,23.3333333333333,2,0.137214285714286,0.17986411626317,0.862785714285714
170,23.3333333333333,2,0.0597647058823529,0.214526153800384,0.940235294117647
200,23.3333333333333,2,0.02715,0.247814898228965,0.97285
230,23.3333333333333,2,0.0103478260869565,0.257066918138343,0.989652173913044
260,23.3333333333333,2,0.0158461538461538,0.276394492851348,0.984153846153846
290,23.3333333333333,2,0.00348275862068965,0.293364087027171,0.99651724137931
300,23.3333333333333,2,0.00333333333333333,0.296579338070673,0.996666666666667
50,25.5555555555556,2,0.8174,0.0485018836286873,0.1826
80,25.5555555555556,2,0.402125,0.109543124877967,0.597875
110,25.5555555555556,2,0.153090909090909,0.180460164992568,0.846909090909091
140,25.5555555555556,2,0.0469285714285714,0.229772419316938,0.953071428571428
170,25.5555555555556,2,0.0324117647058823,0.253911281381632,0.967588235294118
200,25.5555555555556,2,0.00605,0.283108220969047,0.99395
230,25.5555555555556,2,0.00369565217391304,0.299038362297386,0.996304347826087
260,25.5555555555556,2,0.002,0.31592717387834,0.998
290,25.5555555555556,2,0.00113793103448276,0.333811319890977,0.998862068965517
300,25.5555555555556,2,0.0008,0.340711350925961,0.9992
50,27.7777777777778,2,0.626,0.0742105288000604,0.374
80,27.7777777777778,2,0.151125,0.180940846125071,0.848875
110,27.7777777777778,2,0.0899090909090909,0.222558349375991,0.910090909090909
140,27.7777777777778,2,0.0426428571428571,0.265718290787038,0.957357142857143
170,27.7777777777778,2,0.00523529411764706,0.295414638837038,0.994764705882353
200,27.7777777777778,2,0.00205,0.314035384997809,0.99795
230,27.7777777777778,2,0.0011304347826087,0.337169559502099,0.998869565217391
260,27.7777777777778,2,0.000423076923076923,0.345972119011131,0.999576923076923
290,27.7777777777778,2,0.000413793103448276,0.367545161066775,0.999586206896552
300,27.7777777777778,2,0.000266666666666667,0.373558490724186,0.999733333333333
50,30,2,0.4296,0.122613475670853,0.5704
80,30,2,0.069875,0.215701825495175,0.930125
110,30,2,0.0639090909090909,0.25400869234457,0.936090909090909
140,30,2,0.00585714285714286,0.29822378074338,0.994142857142857
170,30,2,0.00182352941176471,0.325395247321464,0.998176470588235
200,30,2,0.00075,0.343845374085783,0.99925
230,30,2,0.000304347826086956,0.364155888951583,0.999695652173913
260,30,2,7.69230769230769e-05,0.373298859839502,0.999923076923077
290,30,2,3.44827586206897e-05,0.397970490581716,0.999965517241379
300,30,2,3.33333333333333e-05,0.401138172415933,0.999966666666667
50,10,2.11111111111111,0.7594,0.0556567524892391,0.2406
80,10,2.11111111111111,0.438875,0.0834422403794181,0.561125
110,10,2.11111111111111,0.242272727272727,0.117392553168749,0.757727272727273
140,10,2.11111111111111,0.126,0.144080360864977,0.874
170,10,2.11111111111111,0.112058823529412,0.169992716937301,0.887941176470588
200,10,2.11111111111111,0.04425,0.20531172506562,0.95575
230,10,2.11111111111111,0.0208260869565217,0.2429055929581,0.979173913043478
260,10,2.11111111111111,0.00957692307692308,0.28164019904837,0.990423076923077
290,10,2.11111111111111,0.00375862068965517,0.334146603850053,0.996241379310345
300,10,2.11111111111111,0.00173333333333333,0.350085313515112,0.998266666666667
50,12.2222222222222,2.11111111111111,0.55,0.0833236227328591,0.45
80,12.2222222222222,2.11111111111111,0.234125,0.131813251193549,0.765875
110,12.2222222222222,2.11111111111111,0.116090909090909,0.164237504006839,0.883909090909091
140,12.2222222222222,2.11111111111111,0.0617142857142857,0.190026649181201,0.938285714285714
170,12.2222222222222,2.11111111111111,0.0325882352941176,0.213479186540926,0.967411764705882
200,12.2222222222222,2.11111111111111,0.01445,0.257328397681076,0.98555
230,12.2222222222222,2.11111111111111,0.00830434782608696,0.292333510082007,0.991695652173913
260,12.2222222222222,2.11111111111111,0.00323076923076923,0.326368303318996,0.996769230769231
290,12.2222222222222,2.11111111111111,0.00131034482758621,0.368071144962201,0.998689655172414
300,12.2222222222222,2.11111111111111,0.000733333333333333,0.393212206585031,0.999266666666667
50,14.4444444444444,2.11111111111111,0.4482,0.105268343644011,0.5518
80,14.4444444444444,2.11111111111111,0.133375,0.173034502188503,0.866625
110,14.4444444444444,2.11111111111111,0.0453636363636364,0.206450151052288,0.954636363636364
140,14.4444444444444,2.11111111111111,0.0236428571428571,0.23371236418906,0.976357142857143
170,14.4444444444444,2.11111111111111,0.0201764705882353,0.261009300855631,0.979823529411765
200,14.4444444444444,2.11111111111111,0.00665,0.298034044141119,0.99335
230,14.4444444444444,2.11111111111111,0.00252173913043478,0.32562547145596,0.997478260869565
260,14.4444444444444,2.11111111111111,0.000615384615384615,0.366524463295818,0.999384615384615
290,14.4444444444444,2.11111111111111,0.000310344827586207,0.405170328324021,0.999689655172414
300,14.4444444444444,2.11111111111111,0.0003,0.424652139293884,0.9997
